NCMO ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L_AtanThta,height_m,arcMapA,SA_AtanTht,Load_pTex,loadTrap,Migration,Retreat,Erate,mean_Slope,aspect,VegComb10,probVeg,Prk,Hal,Pal,FPtrap,autoTEmeas,Ecode,Einterp,EextrapAll,VeMeas,VeAll,VeAll_Veg,Shape_Length,Shape_Area
1811,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,16,3.69,125,58,5,2,0,9999,9999,25,NW,1,0.79,0,0,0,1,1,3,9999,0,0,4,4,55.54967956,124.5145406
1812,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,27,3.82,225,105,9,4,0,9999,9999,25,E,1,0.81,0,0,0,1,1,3,9999,0,0,7,7,92.76518269,224.8913039
1813,LES,1,30,597,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,30,2.23,136,67,5,1,0,9999,9999,26,W,1,0.77,0,0,0,1,1,3,9999,0,0,5,5,98.63073323,136.3027712
1814,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,24,6.12,273,144,12,8,0,9999,9999,28,SE,1,0.82,0,0,0,1,1,3,9999,0,0,10,10,82.01236517,273.4267962
1815,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,34,4.85,310,164,13,8,0,9999,9999,28,S,1,0.84,0,0,0,1,1,3,9999,0,0,11,11,106.6233323,309.5885724
1816,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,46,7.82,630,356,29,21,0,9999,9999,29,NW,1,0.84,0,0,0,1,1,3,9999,0,0,25,25,143.4521176,629.7475231
1817,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,53,6.37,674,337,28,19,0,9999,9999,27,W,1,0.85,0,0,0,1,1,3,9999,0,0,24,24,180.2698248,674.4301524
1818,LES,1,30,560,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,35,3.73,275,130,11,5,0,9999,9999,25,E,1,0.77,0,0,0,1,1,3,9999,0,0,9,9,117.3707082,275.4704539
1819,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,35,6.89,461,242,20,14,0,9999,9999,28,NE,1,0.85,0,0,0,1,1,3,9999,0,0,17,17,120.7999111,460.8979811
1820,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,3.05,135,72,0,0,0,9999,9999,28,N,1,0.81,0,0,1,1,1,3,9999,0,0,5,5,64.34743901,134.550626
1821,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,4.17,386,185,15,8,0,9999,9999,26,NW,1,0.81,0,0,0,1,1,3,9999,0,0,13,13,132.3547607,385.8678414
1822,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,68,8.6,1030,582,48,36,0,9999,9999,29,NW,1,0.8,0,0,0,1,1,3,9999,0,0,41,41,236.3564074,1029.961552
1823,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,50,6.31,519,318,26,18,0,9999,9999,31,S,1,0.78,0,0,0,1,1,3,9999,0,0,22,22,157.1061127,518.7890089
1824,LES,1,30,530,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,41,3.55,334,144,12,5,0,9999,9999,23,E,1,0.78,0,0,0,1,1,3,9999,0,0,10,10,126.9421645,333.8282297
1825,LES,1,30,530,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,81,6.42,951,518,42,29,0,9999,9999,29,SE,1,0.78,0,0,0,1,1,3,9999,0,0,36,36,295.7932801,950.9828248
1826,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,18,5.04,176,92,8,4,0,9999,9999,27,N,1,0.88,0,0,0,1,1,3,9999,0,0,6,6,73.96771358,176.2417088
1827,,0,30,530,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,5.1,184,89,7,4,0,9999,9999,26,SW,1,0.78,0,0,0,1,1,3,9999,0,0,6,6,79.46028807,184.3320357
1828,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,36,4.47,342,159,4,2,0,9999,9999,25,S,1,0.79,0,0,1,1,1,3,9999,0,0,11,11,122.2613668,342.0587091
1829,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,37,4.71,327,173,14,8,0,9999,9999,28,N,1,0.79,0,0,0,1,1,3,9999,0,0,12,12,120.8616175,326.5862424
1830,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,66,7.95,833,526,27,20,0,9999,9999,32,S,1,0.78,0,0,1,1,1,3,9999,0,0,37,37,209.3455997,833.3209672
1831,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,24,8.27,333,198,16,12,0,9999,9999,31,S,1,0.78,0,0,0,1,1,3,9999,0,0,14,14,100.6940449,332.9744797
1832,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,230,10.9,4051,2510,206,166,0,9999,9999,32,E,0,0.89,0,0,0,1,1,3,9999,0,0,176,176,731.2204851,4050.775992
1833,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,36,4.86,359,176,14,8,0,9999,9999,26,NE,1,0.79,0,0,0,1,1,3,9999,0,0,12,12,112.3895278,358.8687107
1834,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.47,217,97,8,3,0,9999,9999,24,SW,0,0.81,0,0,0,1,1,3,9999,0,0,7,7,90.8937126,217.1099328
1835,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,13,3.35,100,45,4,1,0,9999,9999,24,SE,1,0.81,0,0,0,1,1,3,9999,0,0,3,3,51.40703259,100.0991016
1836,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.81,114,52,4,2,0,9999,9999,24,NE,0,0.81,0,0,0,1,1,3,9999,0,0,4,4,54.82847494,114.130126
1837,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,18,4.22,172,76,6,3,0,9999,9999,24,SW,1,0.77,0,0,0,1,1,3,9999,0,0,5,5,63.29699278,171.6232942
1838,LES,1,30,519,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,32,3.2,222,103,8,3,0,9999,9999,25,E,0,0.71,0,0,0,1,1,3,9999,0,0,7,7,101.0686526,221.658644
1839,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,18,5.47,179,98,8,5,0,9999,9999,29,NE,1,0.62,0,0,0,1,1,3,9999,0,0,7,7,64.08584615,179.4910335
1840,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,15,3.12,103,48,4,1,0,9999,9999,25,S,0,0.76,0,0,0,1,1,3,9999,0,0,3,3,58.95186651,102.9669522
1841,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,61,6.22,669,381,31,21,0,9999,9999,30,S,1,0.8,0,0,0,1,1,3,9999,0,0,27,27,217.6325004,669.036295
1842,LES,1,30,533,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,124,7.32,1535,907,74,53,0,9999,9999,31,S,1,0.79,0,0,0,1,1,3,9999,0,0,63,63,386.80193,1534.816229
1843,LES,1,30,519,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,52,8.36,671,434,36,27,0,9999,9999,33,E,0,0.74,0,0,0,1,1,3,9999,0,0,30,30,157.9043511,670.5780135
1844,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,89,7.2,1124,643,53,38,0,9999,9999,30,W,1,0.79,0,0,0,1,1,3,9999,0,0,45,45,328.1713437,1123.613664
1845,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,76,9.36,1244,715,59,46,0,9999,9999,30,SE,0,0.74,0,0,0,1,1,3,9999,0,0,50,50,339.3486338,1243.949978
1846,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,20,4.75,228,96,3,2,0,9999,9999,23,NW,0,0.76,0,0,1,1,1,3,9999,0,0,7,7,82.42029576,227.8445112
1847,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,32,2.76,208,87,7,2,0,9999,9999,23,E,0,0.77,0,0,0,1,1,3,9999,0,0,6,6,115.3387726,207.5134318
1848,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,122,7.22,1676,883,72,52,0,9999,9999,28,E,1,0.64,0,0,0,1,1,3,9999,0,0,62,62,449.8019836,1676.343448
1849,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,57,4.52,490,259,21,12,0,9999,9999,28,S,1,0.63,0,0,0,1,1,3,9999,0,0,18,18,181.412009,490.3583409
1850,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,114,7.85,1623,895,45,33,0,9999,9999,29,S,1,0.76,0,0,1,1,1,3,9999,0,0,63,63,408.9748655,1623.255665
1851,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,42,2.74,221,116,10,3,0,9999,9999,28,S,1,0.77,0,0,0,1,1,3,9999,0,0,8,8,131.5218762,220.7481711
1852,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,63,7.12,907,446,37,26,0,9999,9999,26,SE,1,0.74,0,0,0,1,1,3,9999,0,0,31,31,187.5828572,906.8636177
1853,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,102,10.64,1488,1081,89,71,0,9999,9999,36,E,1,0.72,0,0,0,1,1,3,9999,0,0,76,76,270.4061506,1487.61542
1854,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,55,9.67,809,531,30,24,0,9999,9999,33,NE,1,0.74,0,0,1,1,1,3,9999,0,0,37,37,183.4222923,809.4529572
1855,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,189,8.26,2984,1565,128,96,0,9999,9999,28,E,1,0.79,0,0,0,1,1,3,9999,0,0,110,110,596.7352085,2983.762681
1856,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,36,3.55,315,128,10,5,0,9999,9999,22,SE,0,0.74,0,0,0,1,1,3,9999,0,0,9,9,137.4080559,315.3202654
1857,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,24,4.27,184,101,8,4,0,9999,9999,29,S,1,0.73,0,0,0,1,1,3,9999,0,0,7,7,70.0549151,184.1851716
1858,LES,1,30,525,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,26,4.03,211,106,9,4,0,9999,9999,27,S,0,0.74,0,0,0,1,1,3,9999,0,0,7,7,80.78357056,210.8203475
1859,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,115,8.91,1756,1025,56,43,0,9999,9999,30,SW,1,0.76,0,0,1,1,1,3,9999,0,0,72,72,390.2062731,1756.144925
1860,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,227,9.01,3581,2049,168,129,0,9999,9999,30,E,1,0.77,0,0,0,1,1,3,9999,0,0,143,143,755.7064421,3581.060411
1861,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,142,10.52,2588,1493,87,70,0,9999,9999,30,NW,1,0.75,0,0,1,1,1,3,9999,0,0,105,105,427.0938914,2587.896955
1862,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,3.08,200,88,7,3,0,9999,9999,24,NE,1,0.75,0,0,0,1,1,3,9999,0,0,6,6,100.3084801,199.6495259
1863,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,39,4.09,343,159,13,7,0,9999,9999,25,E,0,0.75,0,0,0,1,1,3,9999,0,0,11,11,138.6494248,343.2356492
1864,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,55,3.86,469,211,17,8,0,9999,9999,24,SW,1,0.75,0,0,0,1,1,3,9999,0,0,15,15,188.550661,469.0672389
1865,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,2.91,110,47,4,1,0,9999,9999,23,SW,1,0.76,0,0,0,1,1,3,9999,0,0,3,3,57.42718127,110.0804663
1866,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,3.27,136,58,5,2,0,9999,9999,23,NE,1,0.75,0,0,0,1,1,3,9999,0,0,4,4,68.34851411,136.2246855
1867,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,2.52,160,70,6,1,0,9999,9999,24,W,1,0.77,0,0,0,1,1,3,9999,0,0,5,5,95.1840751,159.8659157
1868,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.45,105,50,4,2,0,9999,9999,26,NW,0,0.77,0,0,0,1,1,3,9999,0,0,4,4,54.19362622,104.5090726
1869,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,193,14.83,4336,2869,235,201,0,9999,9999,33,NE,1,0.76,0,0,0,1,1,3,9999,0,0,201,201,583.7204876,4335.862119
1870,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,58,3.97,494,229,19,9,0,9999,9999,25,NW,0,0.77,0,0,0,1,1,3,9999,0,0,16,16,168.2512715,493.8263466
1871,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,77,3.43,568,263,22,9,0,9999,9999,25,W,0,0.77,0,0,0,1,1,3,9999,0,0,18,18,253.3918972,567.7420342
1872,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,67,13.83,1366,932,76,65,0,9999,9999,34,NW,1,0.76,0,0,0,1,1,3,9999,0,0,65,65,287.6419311,1365.727808
1873,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,49,4.24,435,206,17,9,0,9999,9999,25,SE,1,0.78,0,0,0,1,1,3,9999,0,0,14,14,165.1479562,434.5046143
1874,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,62,5.61,719,350,29,18,0,9999,9999,26,SW,1,0.77,0,0,0,1,1,3,9999,0,0,25,25,203.0870475,719.4725697
1875,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,2.38,131,54,4,1,0,9999,9999,22,NW,1,0.76,0,0,0,1,1,3,9999,0,0,4,4,73.25934646,130.5659053
1876,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,65,3.87,578,253,21,10,0,9999,9999,24,W,0,0.79,0,0,0,1,1,3,9999,0,0,18,18,259.6036642,577.9043438
1877,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.13,166,73,6,2,0,9999,9999,24,SW,0,0.81,0,0,0,1,1,3,9999,0,0,5,5,88.84478777,165.5615267
1878,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,45,2.75,230,124,10,3,0,9999,9999,28,W,0,0.82,0,0,0,1,1,3,9999,0,0,9,9,124.6778226,229.6055491
1879,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,126,15.34,3057,1932,158,136,0,9999,9999,32,W,1,0.8,0,0,0,1,1,3,9999,0,0,135,135,451.8088334,3056.824841
1880,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.2,108,46,4,1,0,9999,9999,23,E,1,0.79,0,0,0,1,1,3,9999,0,0,3,3,61.90679323,108.075152
1881,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,205,15.8,5169,3241,265,230,0,9999,9999,32,SW,1,0.78,0,0,0,1,1,3,9999,0,0,227,227,655.9156767,5168.83768
1882,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,2.92,195,89,7,2,0,9999,9999,24,SW,1,0.77,0,0,0,1,1,3,9999,0,0,6,6,99.87617078,194.922018
1883,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,37,2.98,244,109,9,3,0,9999,9999,24,SE,1,0.77,0,0,0,1,1,3,9999,0,0,8,8,123.0066552,243.5536431
1884,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,26,2.92,160,76,6,2,0,9999,9999,25,S,1,0.77,0,0,0,1,1,3,9999,0,0,5,5,101.7160478,160.4935171
1885,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,179,18.73,5011,3353,275,243,0,9999,9999,34,W,1,0.77,0,0,0,1,1,3,9999,0,0,235,235,506.8805256,5010.789406
1886,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,40,3.23,284,130,11,4,0,9999,9999,25,NE,1,0.76,0,0,0,1,1,3,9999,0,0,9,9,126.6693158,283.991157
1887,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,113,15.48,2592,1754,144,124,0,9999,9999,34,SW,1,0.77,0,0,0,1,1,3,9999,0,0,123,123,451.8285429,2591.915107
1888,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.71,105,46,4,1,0,9999,9999,24,NE,1,0.76,0,0,0,1,1,3,9999,0,0,3,3,52.14973263,105.2074209
1889,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,53,5.09,557,268,22,13,0,9999,9999,26,SE,1,0.76,0,0,0,1,1,3,9999,0,0,19,19,184.513718,557.2494826
1890,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,3.88,182,80,7,3,0,9999,9999,24,SE,1,0.75,0,0,0,1,1,3,9999,0,0,6,6,81.37190024,182.0696046
1891,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,32,3.41,249,109,9,4,0,9999,9999,24,NW,1,0.75,0,0,0,1,1,3,9999,0,0,8,8,106.1866767,248.7693051
1892,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.63,110,54,4,2,0,9999,9999,26,SW,1,0.75,0,0,0,1,1,3,9999,0,0,4,4,52.30720541,109.7913577
1893,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.49,176,79,6,3,0,9999,9999,24,SE,1,0.75,0,0,0,1,1,3,9999,0,0,6,6,77.72378771,175.9170011
1894,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,3.21,113,54,4,2,0,9999,9999,26,SW,1,0.75,0,0,0,1,1,3,9999,0,0,4,4,53.39628902,112.559735
1895,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.04,127,71,6,2,0,9999,9999,29,S,1,0.75,0,0,0,1,1,3,9999,0,0,5,5,76.8522746,126.5184149
1896,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,75,3.89,597,293,24,12,0,9999,9999,26,S,0,0.74,0,0,0,1,1,3,9999,0,0,21,21,248.2674428,596.732521
1897,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,3.11,119,57,5,2,0,9999,9999,26,E,1,0.74,0,0,0,1,1,3,9999,0,0,4,4,76.31523315,119.4296131
1898,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,127,14.51,2811,1839,151,129,0,9999,9999,33,W,1,0.75,0,0,0,1,1,3,9999,0,0,129,129,441.2221016,2811.452967
1899,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,49,2.85,299,140,11,3,0,9999,9999,25,E,1,0.75,0,0,0,1,1,3,9999,0,0,10,10,156.3074882,299.4877427
1900,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,51,3.34,389,172,14,6,0,9999,9999,24,SE,1,0.76,0,0,0,1,1,3,9999,0,0,12,12,174.5891874,389.1156079
1901,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,34,3.13,252,107,9,3,0,9999,9999,23,NE,1,0.76,0,0,0,1,1,3,9999,0,0,7,7,113.8612388,251.6476092
1902,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,3.27,122,53,4,2,0,9999,9999,23,NE,1,0.77,0,0,0,1,1,3,9999,0,0,4,4,60.83889479,122.0022533
1903,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,46,4.79,430,219,18,10,0,9999,9999,27,SE,1,0.77,0,0,0,1,1,3,9999,0,0,15,15,153.0002573,430.1738595
1904,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,259,21.35,8871,5540,390,350,0,9999,9999,32,SW,1,0.77,0,0,1,1,1,3,9999,0,0,388,388,725.9702333,8870.897522
1905,LES,1,29,388,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,3.2,160,70,6,2,0,9999,9999,24,NE,1,0.91,0,0,0,1,1,3,9999,0,0,5,5,58.36312072,159.6696531
1906,LES,1,29,388,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,4.11,290,129,11,5,0,9999,9999,24,NE,1,0.91,0,0,0,1,1,3,9999,0,0,9,9,105.7289255,290.4898923
1907,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,20,2.49,107,50,4,1,0,9999,9999,25,NW,1,0.81,0,0,0,1,1,3,9999,0,0,4,4,61.33873626,106.8978732
1908,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,26,3.73,215,97,8,4,0,9999,9999,24,W,1,0.8,0,0,0,1,1,3,9999,0,0,7,7,86.70767056,215.1579229
1909,LES,1,29,388,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,37,6.3,454,233,19,13,0,9999,9999,27,NE,1,0.91,0,0,0,1,1,3,9999,0,0,16,16,113.35251,454.3802991
1910,LES,1,29,364,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,2.69,134,60,5,1,0,9999,9999,24,NE,1,0.84,0,0,0,1,1,3,9999,0,0,4,4,66.3666884,134.0310635
1911,LES,1,29,388,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,53,7.87,686,418,34,25,0,9999,9999,31,NE,1,0.91,0,0,0,1,1,3,9999,0,0,29,29,154.099576,686.2931821
1912,LES,1,14,374,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,150,16.34,3776,2451,164,142,0,9999,9999,33,W,1,0.82,0,0,1,1,1,3,9999,0,0,172,172,541.7457154,3775.64756
1913,LES,1,29,364,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,6.7,472,210,17,12,0,9999,9999,24,S,1,0.82,0,0,0,1,1,3,9999,0,0,15,15,170.538601,472.4649783
1914,LES,1,29,364,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,88,12.32,1897,1081,89,73,0,9999,9999,30,W,1,0.81,0,0,0,1,1,3,9999,0,0,76,76,355.3736215,1896.643917
1915,LES,1,29,364,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,42,7.25,652,304,25,18,0,9999,9999,25,SE,0,0.81,0,0,0,1,1,3,9999,0,0,21,21,173.2438658,652.1833187
1916,LES,1,29,364,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,60,12.19,1398,727,60,49,0,9999,9999,27,W,1,0.81,0,0,0,1,1,3,9999,0,0,51,51,285.7878925,1397.974404
1917,LES,1,14,374,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,48,3.76,387,181,15,7,0,9999,9999,25,SE,0,0.82,0,0,0,1,1,3,9999,0,0,13,13,145.5540485,386.7427463
1918,LES,2,14,356,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,4.01,114,61,5,2,0,9999,9999,28,NE,1,0.81,0,0,0,1,1,3,9999,0,0,4,4,53.79427704,113.5348691
1919,LES,1,14,374,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,57,6.85,721,388,18,13,0,9999,9999,28,E,1,0.81,0,0,1,1,1,3,9999,0,0,27,27,228.1617842,721.421986
1920,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,4.03,192,89,7,4,0,9999,9999,25,W,1,0.84,0,0,0,1,1,3,9999,0,0,6,6,71.97895753,191.9470156
1921,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,7.23,272,130,11,8,0,9999,9999,25,NW,1,0.85,0,0,0,1,1,3,9999,0,0,9,9,108.0791613,271.9599876
1922,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,3.26,178,79,6,2,0,9999,9999,24,E,0,0.8,0,0,0,1,1,3,9999,0,0,6,6,85.12807777,178.4523193
1923,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,4.11,277,122,10,5,0,9999,9999,24,NW,1,0.87,0,0,0,1,1,3,9999,0,0,9,9,101.2804335,277.4584991
1924,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,4.76,214,87,7,4,0,9999,9999,22,SE,0,0.86,0,0,0,1,1,3,9999,0,0,6,6,69.99062774,213.709004
1925,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,2.56,109,46,4,1,0,9999,9999,23,NW,1,0.88,0,0,0,1,1,3,9999,0,0,3,3,48.41019918,109.4275197
1926,LES,1,29,360,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,37,3.81,331,140,11,5,0,9999,9999,23,NW,1,0.88,0,0,0,1,1,3,9999,0,0,10,10,118.531669,330.6271019
1927,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,3.26,290,144,12,5,0,9999,9999,26,S,1,0.79,0,0,0,1,1,3,9999,0,0,10,10,140.5800668,290.1857504
1928,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,91,8.5,1294,777,64,48,0,9999,9999,31,SW,0,0.79,0,0,0,1,1,3,9999,0,0,54,54,274.7128881,1293.645195
1929,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,133,7.77,1749,1034,85,62,0,9999,9999,31,E,1,0.78,0,0,0,1,1,3,9999,0,0,72,72,429.694569,1748.534525
1930,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,3.11,145,68,6,2,0,9999,9999,25,S,0,0.78,0,0,0,1,1,3,9999,0,0,5,5,79.51103192,144.7683979
1931,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.63,101,46,4,1,0,9999,9999,24,S,0,0.78,0,0,0,1,1,3,9999,0,0,3,3,61.74946327,101.2380596
1932,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.7,105,47,4,1,0,9999,9999,24,SW,1,0.78,0,0,0,1,1,3,9999,0,0,3,3,61.90359892,105.3009789
