Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
16938,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3021.106201,27189.95581,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.8497818,0.2322666,752.5438232,701.2005615,L107A,92,1486,1816.081698,GBER_CONUS_wet_poly,396.0965576
16939,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,15608.0293,140472.2637,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3517456,0.2039975,3156.044678,3181.734863,L107A,92,1486,1011.646986,GBER_CONUS_wet_poly,450.9859924
16940,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5922.773926,53304.96533,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.7982836,0.1987404,1175.151856,1176.254883,L107A,91,1486,1491.875193,GBER_CONUS_wet_poly,457.8838501
16941,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,16806.41211,151257.709,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.9153948,0.2803091,4699.942871,4707.636719,L107A,92,1486,1115.204659,GBER_CONUS_wet_poly,328.2091064
16942,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4131.186523,37180.67871,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,2.8795424,0.1803623,745.0765991,744.5787354,L107A,91,1486,1621.818335,GBER_CONUS_wet_poly,504.5400696
16943,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3147.422852,28326.80566,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.6592184,0.2226289,721.317627,700.2064819,L107A,91,1486,1852.01591,GBER_CONUS_wet_poly,408.7519836
16944,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4408.733398,39678.60059,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.1935364,0.258995,1153.822876,1141.026245,L107A,91,4559,1527.390436,GBER_CONUS_wet_poly,351.3580933
16945,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,17130.90625,154178.1563,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2732594,0.4272217,7301.646973,7313.462891,L107A,91,4559,2040.242123,GBER_CONUS_wet_poly,213.0041351
16950,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,21668.43164,195015.8848,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5,Nicollet,0.24,0.24,0.4798476,0.261604,5551.758789,5664.573242,L85A,96,2694,65.38543025,GBER_CONUS_wet_poly,366.9669189
16951,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5035.918457,45323.26611,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,2.7324998,0.3354359,1711.72937,1688.0354,L107A,92,2310,772.2343476,GBER_CONUS_wet_poly,274.269989
16952,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,10297.80566,92680.25098,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.036173,0.2049834,2108.664063,2109.393311,L107A,91,2694,843.4853998,GBER_CONUS_wet_poly,443.9384155
16953,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3606.989014,32462.90112,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3328753,0.2609002,929.8483887,940.3977051,L107A,91,6728,337.5420968,GBER_CONUS_wet_poly,348.7923889
16954,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5567.187012,50104.68311,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3700368,0.234533,1291.807617,1304.768066,L107A,91,2310,1134.550384,GBER_CONUS_wet_poly,388.0051575
16955,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,7678.527344,69106.74609,Open Water,Not prime farmland,,Unknown Hydric,0.5,None,0,,0,Water,0,0,0.00001,1.1177734,8420.186523,8576.762695,1356,0,6728,371.3775847,GBER_CONUS_wet_poly,0
16956,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,8160.748047,73446.73242,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.64258,0.3481895,2904.944824,2839.479736,L107A,91,6728,998.8366064,GBER_CONUS_wet_poly,261.3519592
16957,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3940.915527,35468.23975,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.7586811,0.2845736,1106.421997,1120.687988,L107A,91,6728,999.7989088,GBER_CONUS_wet_poly,319.7767029
16958,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5423.040527,48807.36475,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,0.1952786,0.3454664,1846.863281,1872.148438,L83A,93,1486,727.5048407,GBER_CONUS_wet_poly,269.2012939
16959,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,6615.76416,59541.87744,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5,Nicollet,0.24,0.24,1.8964646,0.2774662,1820.456055,1834.355957,L107A,95,6728,1329.905986,GBER_CONUS_wet_poly,342.3840027
16960,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3067.139893,27604.25903,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,0.9128532,0.1784519,549.2749023,546.9512939,L83A,92,2694,1552.271707,GBER_CONUS_wet_poly,515.545105
16961,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,9231.197266,83080.77539,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.7713845,0.2851535,2633.107422,2630.438965,L107A,92,1486,532.7711212,GBER_CONUS_wet_poly,322.6332397
16962,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4164.49707,37480.47363,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.551378,0.1937365,816.0180664,806.2461548,L107A,91,6728,1607.573177,GBER_CONUS_wet_poly,469.7102051
16963,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,10219.74805,91977.73242,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2,clay loam,5,Webster,0.24,0.24,0.2090985,0.2411985,2461.672363,2463.24292,920B,87,1486,740.9526034,GBER_CONUS_wet_poly,360.6987
16964,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,6668.887207,60019.98486,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.1628635,0.3046299,2023.351563,2030.11023,L107A,91,1486,1703.293085,GBER_CONUS_wet_poly,298.723175
16965,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4124.503418,37120.53076,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,0.246621,0.3179413,1390.675049,1310.417969,L107A,92,1486,287.7654208,GBER_CONUS_wet_poly,289.3616028
16966,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,6040.941895,54368.47705,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,0.1499026,0.3318323,2015.881226,2003.166748,L107A,92,1486,1686.112867,GBER_CONUS_wet_poly,277.2484741
16967,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3024.294678,27218.6521,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Webster,0.24,0.24,0.0173491,0.226173,659.5203247,683.5322876,L107A,92,2694,1830.530665,GBER_CONUS_wet_poly,406.7683411
16968,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,16314.46875,146830.2188,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5,Nicollet,0.24,0.24,2.2864547,0.3824174,6288.090332,6234.563965,L85A,95,13136,1299.069609,GBER_CONUS_wet_poly,248.419632
16969,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4397.756348,39579.80713,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.8911998,0.2491688,1089.864502,1095.008667,L107A,91,1486,674.6822794,GBER_CONUS_wet_poly,365.2142334
16970,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4157.955078,37421.5957,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3448731,0.2797859,1178.458252,1162.514282,L107A,91,1486,853.6403191,GBER_CONUS_wet_poly,325.2486877
16971,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3093.574219,27842.16797,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5,Glencoe,0.24,0.24,0.340607,0.2564052,789.215271,792.6526489,L107A,95,13136,1823.041768,GBER_CONUS_wet_poly,370.5072632
16972,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,6496.287598,58466.58838,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.07462,0.301565,1905.28772,1957.675293,L107A,91,1486,2062.642806,GBER_CONUS_wet_poly,301.7591553
16973,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3883.977783,34955.80005,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2742208,0.3005328,1217.157837,1166.435181,L107A,91,1486,754.6790405,GBER_CONUS_wet_poly,302.7955627
16974,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,7935.142578,71416.2832,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.36495,0.3549336,2788.712891,2814.468506,L107A,91,1930,2303.024137,GBER_CONUS_wet_poly,256.3860168
16975,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,12565.83984,113092.5586,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.449683,0.3158533,3939.953857,3966.163086,L107A,91,1486,1720.174847,GBER_CONUS_wet_poly,288.108429
16976,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,9584.016602,86256.14941,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.4972397,0.299354,2836.977539,2866.993164,L107A,91,1486,2097.342729,GBER_CONUS_wet_poly,303.9879761
16977,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,61855.22656,556697.0391,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.166666667,clay loam,5,Glencoe,0.24,0.24,0.1410818,0.3796963,23558.63477,23469.72656,L85A,95,10389,2053.061849,GBER_CONUS_wet_poly,250.1999817
16978,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,7685.768066,69171.9126,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0893546,0.3914975,3012.573486,3006.84668,L107A,91,1930,2004.113997,GBER_CONUS_wet_poly,232.4408112
16979,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,8169.742676,73527.68408,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.7906676,0.2795618,2377.672852,2282.325928,L83A,92,1486,961.7533838,GBER_CONUS_wet_poly,329.0864868
16980,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5862.628906,52763.66016,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3055013,0.3328981,1968.426514,1950.283203,L107A,92,1930,1908.740885,GBER_CONUS_wet_poly,276.3608398
16981,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3353.862061,30184.75854,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2448063,0.3617731,1201.448364,1212.483276,L107A,91,1930,1864.48659,GBER_CONUS_wet_poly,251.5388947
16982,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,19054.87305,171493.8574,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.4098842,0.3446471,6560.35791,6562.595215,L107A,91,1930,1780.489198,GBER_CONUS_wet_poly,264.038208
16983,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4356.338379,39207.04541,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.4570604,0.2156445,978.1635742,938.758606,L107A,91,1930,1791.071635,GBER_CONUS_wet_poly,421.9907532
16984,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,34240.69922,308166.293,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5,Glencoe,0.24,0.24,0.3355332,0.293847,9972.87207,10054.4707,L85A,95,1930,1741.414343,GBER_CONUS_wet_poly,323.2975464
17019,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,4693.570801,42242.13721,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silt loam,5,Spicer,0.28,0.28,0.278891,0.1913584,899.0018921,897.5274658,140,91,13136,550.512182,GBER_CONUS_wet_poly,475.5473633
17020,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,9195.803711,82762.2334,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,2.25,loam,5,Clarion,0.24,0.24,1.2729441,0.341779,2906.830566,3140.741943,86,94,12785,72.71767153,GBER_CONUS_wet_poly,275.0314941
17021,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,7098.103027,63882.92725,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silt loam,5,Spicer,0.28,0.28,1.1175135,0.2007512,1479.737061,1423.958496,140,91,13136,324.6129022,GBER_CONUS_wet_poly,453.2973938
17022,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5883.632324,52952.69092,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3702544,0.1704721,980.3847656,1002.292297,L107A,91,12785,310.9132503,GBER_CONUS_wet_poly,533.8118286
17023,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,4917.268066,44255.4126,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silt loam,5,Spicer,0.28,0.28,0.6516823,0.1195998,590.9424438,587.6934814,140,91,13136,238.4461573,GBER_CONUS_wet_poly,760.8709717
17024,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,131933.5313,1187401.781,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.285714286,silty clay loam,5,Marna,0.28,0.28,0.4910628,0.6548377,86299.08594,86334.92188,230A,94,13136,168.874584,GBER_CONUS_wet_poly,143.5470276
17025,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3249.144287,29242.29858,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.1088284,0.1357422,428.8095703,440.7372742,L107A,91,13136,715.4386084,GBER_CONUS_wet_poly,670.3884888
17026,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,5794.313477,52148.82129,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.1056194,0.2727454,1568.558716,1579.272217,113,93,13136,494.6281299,GBER_CONUS_wet_poly,340.9773865
17027,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3272.604736,29453.44263,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.3767991,0.1322861,428.6070557,432.618988,113,93,13136,826.925109,GBER_CONUS_wet_poly,703.0215454
17028,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3699.054443,33291.48999,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0170935,0.2604847,928.3675537,962.8733521,L107A,91,13136,1500.75351,GBER_CONUS_wet_poly,349.3486938
17029,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,4456.880371,40111.92334,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.25,clay loam,5,Webster,0.24,0.24,0.0518934,0.5757562,2471.721191,2564.291016,102B,94,525,1529.596656,NCED easement_GBERB,163.2635498
17030,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,16645.0625,149805.5625,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.1298439,0.4378297,7341.090332,7282.623535,L107A,92,525,1421.545985,NCED easement_GBERB,210.1273804
17031,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3369.672607,30327.05347,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.039671,0.2386338,792.5027466,803.5545654,L107A,91,10389,2006.021917,GBER_CONUS_wet_poly,381.3374939
17032,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,12409.23633,111683.127,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.1640234,0.4535139,5730.601074,5623.816406,L107A,91,10389,1673.668468,GBER_CONUS_wet_poly,200.6553955
17035,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,5413.873535,48724.86182,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.25,silty clay loam,5,Marna,0.28,0.28,0.100309,0.1823744,960.2012329,986.6688232,230A,91,13786,760.9854244,GBER_CONUS_wet_poly,498.9735413
17036,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,22354.79688,201193.1719,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,3.333333333,silty clay loam,5,Marna,0.28,0.28,0.6214324,0.4448373,9872.719727,9937.37793,230B,92,9937,951.9125005,GBER_CONUS_wet_poly,206.8171692
17037,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,10657.72559,95919.53027,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.25,silty clay loam,5,Marna,0.28,0.28,0.3785917,0.2526879,2701.739258,2691.205078,230A,91,11871,505.5622772,GBER_CONUS_wet_poly,360.1280518
17038,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3289.567383,29606.10645,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.166666667,clay loam,5,Webster,0.2533333,0.2533333,0.0958655,0.1644786,572.8788452,540.6878052,230A,93,13136,1020.000281,GBER_CONUS_wet_poly,565.4232178
17039,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3055.304932,27497.74438,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.6394194,0.0857411,256.966156,261.7830505,113,93,13136,551.2388403,GBER_CONUS_wet_poly,1084.660278
17040,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,3262.236816,29360.13135,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.0987322,0.2478618,762.9187622,808.024292,113,93,13136,1664.142003,GBER_CONUS_wet_poly,375.2090149
17041,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,5038.035645,45342.3208,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,1.9934399,0.1146997,566.7310791,577.4594727,L107A,92,13136,920.4763483,GBER_CONUS_wet_poly,802.0947266
17042,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,17645.51367,158809.623,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.25,clay loam,5,Webster,0.24,0.24,0.9610298,0.4424524,7848.662598,7801.902344,102B,94,680,1800.709628,NCED easement_GBERB,212.4522247
17043,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,14170.48633,127534.377,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.5281067,0.1863078,2610.731201,2638.238525,L107A,92,13136,1046.481677,GBER_CONUS_wet_poly,493.806427
17044,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,3862.892822,34766.0354,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.0159096,0.2864146,1090.380249,1105.622192,113,93,13136,1662.362643,GBER_CONUS_wet_poly,324.7041626
17045,MAP,1,70,1059,1023,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,15105.66602,135950.9941,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay loam,5,Webster,0.24,0.24,0.8689541,0.1764955,2616.192383,2664.228516,113,96,13136,1049.328903,GBER_CONUS_wet_poly,543.9232788
17046,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,13168.33008,118514.9707,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,3.8,clay loam,5,Canisteo,0.248,0.248,0.4079887,1.3683174,18287.5625,18006.00586,102B,92,9149,1475.317393,GBER_CONUS_wet_poly,67.2358627
17047,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,202740.4219,1824663.797,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.7,clay loam,4.7,Glencoe,0.222,0.222,0.2809348,0.7922303,160234.125,160505.9219,130,92,525,1376.725013,NCED easement_GBERB,116.1278458
