Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
13585,5.847,6265.956,510,384.2538901,4448.253418,1.0,1.0,0.0009331377366837559
14029,11.626,7881.395,512,103.415326,10124.50684,1.0,1.0,0.001475119569568585
13933,5.437,5850.71,516,8.750715434,4432.354981,9.0,3.0,0.0009292889239083804
13938,7.822,11100.066,516,816.0574276000001,5731.549805,8.0,8.0,0.000704680494692554
13235,8.965,6556.927,516,931.7416127,8111.877441,7.0,9.0,0.001367256338220633
13935,9.313,6626.526999999999,516,0.0,8474.510742,6.0,1.0,0.0014054119148688299
13236,11.018,6967.752,516,802.4054738,10252.35449,5.0,7.0,0.0015812847529590606
13238,22.907,9348.504,516,436.8889694,22656.51563,4.0,5.0,0.002450338578236689
13932,32.459,6261.7040000000015,516,239.2023402,32624.64453,3.0,4.0,0.005183732734731631
13937,39.926,12757.582,516,3.656933827,40418.44531,2.0,2.0,0.0031295899175878316
13939,84.602,18675.633,516,439.1225361000001,71252.59375,1.0,6.0,0.004530074027477409
11535,3.258,5579.521,518,1294.229771,3019.410889,4.0,3.0,0.0005839210928680078
11534,11.45,6826.745,518,1563.012284,9517.680664,3.0,4.0,0.0016772268482270832
12071,37.837,11910.473999999998,518,20.28979357,36004.85547,2.0,2.0,0.003176783728338604
12073,210.995,88368.631,518,0.0,194477.3906,1.0,1.0,0.002387668538171651
17104,5.49,7315.581,519,0.0,4469.282715,4.0,1.0,0.0007504530398884245
17546,6.244,6579.326,519,275.6037704,5252.898926,3.0,2.0,0.0009490333812308434
17548,7.356,11230.005,519,331.6123672,6408.556152,2.0,3.0,0.0006550308748749444
17550,99.623,70764.19,519,0.0,101114.1172,1.0,1.0,0.0014078165806744908
14138,4.386,601.578,522,633.0201619,3134.332275,6.0,3.0,0.007290825129908342
14137,5.188,5748.1680000000015,522,1268.810858,3898.092285,5.0,6.0,0.0009025484293430531
14142,7.5539999999999985,1197.341,522,181.1848872,6238.367676,4.0,1.0,0.006308979647402034
14141,16.81,7921.727,522,747.5956403,15222.73926,3.0,5.0,0.0021220120309624405
14140,34.998000000000005,11324.612,522,747.5562631,32952.40625,2.0,4.0,0.003090437005700505
14139,37.827,6687.781999999998,522,621.872237,34844.58984,1.0,2.0,0.005656135322592753
17059,4.417,5642.363,523,374.2295089,3346.830322,13.0,3.0,0.0007828280456255649
17071,5.75,12395.017,523,1370.280456,4622.601074,12.0,13.0,0.00046389609631031567
17234,6.309,6018.584,523,480.2664176,5307.011231,11.0,4.0,0.0010482532103896864
17061,6.325,13336.749,523,174.3519786,5323.15625,10.0,2.0,0.0004742535081075606
17237,9.888,13608.897,523,997.5234607,8815.430664,9.0,9.0,0.0007265834990153867
17233,10.808,6913.286,523,825.9202042999998,9968.576172,8.0,8.0,0.0015633665379965475
17066,12.181,19560.29,523,776.4392157000002,11139.39258,7.0,6.0,0.0006227412783757295
17065,13.326,7360.6280000000015,523,810.921787,12299.3125,6.0,7.0,0.0018104433480404115
17069,24.248,14485.825,523,1116.158729,23371.98242,5.0,10.0,0.0016739122556015968
17070,29.236,18547.949,523,1347.984925,28430.8125,4.0,12.0,0.0015762389685242287
16309,35.563,6855.844,523,1323.8807470000004,35720.22266,3.0,11.0,0.005187253385578785
16310,43.035,18325.431,523,675.3881298,43377.04688,2.0,5.0,0.0023483758717598507
17067,569.585,243959.173,523,0.0,583704.0625,1.0,1.0,0.002334755414177437
14021,13.779000000000002,8473.485999999999,524,586.7727788999998,12204.96582,3.0,3.0,0.0016261312050317902
12299,21.074,10486.198,524,194.9892592,19277.13867,2.0,2.0,0.0020096893077929676
12838,30.744,15810.046,524,72.42094819,28654.06445,1.0,1.0,0.0019445863724874678
17832,4.74,6104.276999999999,525,408.8052879,3672.867432,17.0,7.0,0.0007765047359417014
17029,5.48,12793.735,525,1529.596656,4456.880371,16.0,17.0,0.0004283346497328575
17884,6.4929999999999986,11649.231000000002,525,747.5864852000002,5485.407715,15.0,12.0,0.0005573758473842606
17815,6.51,1060.729,525,724.4431959,5526.597656,14.0,11.0,0.006137288600575642
17817,6.939,6795.5059999999985,525,984.5244411,5971.923828,13.0,13.0,0.0010211160140245628
17821,7.165,6850.068,525,442.3129974,6153.398926,12.0,8.0,0.0010459750180582148
17881,7.38,12542.487,525,142.9786381,6464.131348,11.0,3.0,0.0005884000517600696
17816,9.141,7483.08,525,686.4157403,8258.820313,10.0,10.0,0.0012215558299523725
17831,10.518,12888.068,525,344.6086351,9605.827148,9.0,4.0,0.0008161037015012647
17835,15.263,7793.481,525,587.1048252,14554.55566,8.0,9.0,0.0019584316687241555
17826,15.479,11050.051,525,31.22621835,14778.421880000002,7.0,2.0,0.0014008080143702503
17883,16.726,14831.035,525,401.6788267,16068.21094,6.0,5.0,0.0011277702466483289
17030,17.215999999999998,10004.47,525,1421.545985,16645.0625,5.0,16.0,0.001720830788637479
17830,18.673,3470.554,525,405.858389,18082.23047,4.0,6.0,0.005380409006746472
17818,24.916,27371.765,525,1242.149986,24642.57031,3.0,14.0,0.0009102810870983293
17829,25.095,4724.975,525,0.0,24618.00195,2.0,1.0,0.005311139212376784
17047,199.642,187915.11,525,1376.725013,202740.4219,1.0,15.0,0.0010624052530954003
14483,5.114,5650.991,526,358.94419460000006,3391.78418,3.0,3.0,0.0009049740125227592
14482,11.396,6692.963000000002,526,183.695901,8820.654297,2.0,2.0,0.0017026838486930225
14099,527.336,140388.527,526,0.0,458152.9063,1.0,1.0,0.0037562613645771782
13135,6.372000000000001,5880.081,527,22.06334004,4585.386231,4.0,2.0,0.00108365854143846
13140,7.725,11607.372,527,171.8209736,5647.9057619999985,3.0,3.0,0.0006655253230446995
13069,13.152,8182.351,527,15.89146589,10584.62402,2.0,1.0,0.0016073619916818528
13137,60.909,19923.582,527,178.6329446,51703.71094,1.0,4.0,0.003057130991806594
5971,5.437,814.867,528,0.0,4245.6098630000015,1.0,1.0,0.006672254490610124
18131,5.0310000000000015,6063.718000000002,529,854.1687129000002,3537.966065,5.0,3.0,0.000829688979599645
18137,11.338,8825.635,529,551.7607077,9344.853516,4.0,1.0,0.0012846667690200194
18442,22.477,26551.531000000006,529,695.5344002999999,19604.10742,3.0,2.0,0.0008465425214086523
18130,25.012,26014.717,529,1058.799511,21939.54883,2.0,5.0,0.0009614557790499893
18441,85.81299999999997,58210.648,529,900.1311355,76911.03906,1.0,4.0,0.001474180462653499
16442,5.438,727.928,530,357.9537581,3792.63794,8.0,4.0,0.007470519062324845
16453,5.4620000000000015,732.07,530,160.74410980000005,3814.219971,7.0,3.0,0.0074610351469121825
16450,6.471,904.825,530,487.25849360000007,4714.308106,6.0,6.0,0.007151659160611168
16443,7.396,1063.358,530,484.3277159,5540.291992,5.0,5.0,0.00695532454733025
16445,8.037,1173.19,530,606.3800091,6112.540039,4.0,7.0,0.0068505527663890765
16454,81.872,26282.2,530,1216.80256,70785.42969,3.0,8.0,0.0031151121291216107
16449,592.169,564348.154,530,0.0,526821.5,2.0,1.0,0.0010492973101848756
16458,1347.437,1270662.553,530,43.75533844,1214686.375,1.0,2.0,0.0010604207992269367
14023,6.501,6478.774,534,63.22013874,5196.04541,3.0,2.0,0.0010034305873302572
15375,24.895,11598.919,534,45.42413101,23186.96094,2.0,1.0,0.002146320704541518
12841,39.187,15247.758999999998,534,96.35984888,36008.08203,1.0,3.0,0.00257001701036854
14706,5.5120000000000005,6233.562,535,694.7008602999998,4334.429688,7.0,6.0,0.0008842456367643412
14680,5.681,11281.848,535,298.7570582,4504.0947270000015,6.0,2.0,0.0005035522549142658
